subject_id,treatment,outcome,prediction,logit_yes,logit_no,prob_yes,date,rct_id,model_family,model_version,model_size,model_id,fine_tuned,ft_base_model,ft_corpus,lora_r,lora_alpha,lora_dropout,lora_target_modules,train_epochs,train_batch_size,train_grad_accum_steps,train_effective_batch_size,train_lr,train_lr_scheduler,train_warmup_ratio,train_max_grad_norm,train_weight_decay,train_optimizer,train_precision,train_max_seq_length,train_seed,infer_precision,infer_batch_size,infer_max_seq_length,infer_temperature,infer_max_tokens
5725,Placebo,No,[,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5726,High Cash,No,We,-1.328125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5728,High Cash,No,Unfortunately,-1.3515625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5729,High Cash,No,Given,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5731,Placebo,No,[,-1.21875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5733,High Cash,No,[,-1.359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5740,High Cash,Yes,Yes,-1.515625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5745,High Cash,No,Thank,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5747,High Cash,No,[,-1.34375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5760,Low Cash,No,After,-1.3671875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5769,Low Cash,No,[,-1.4140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5780,CDC Health,No,Yes,-1.2734375,-3.015625,0.8509647055213693,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5784,CDC Health,No,Yes,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5785,Placebo,No,Thank,-1.1171875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5787,CDC Health,No,Hi,-1.1796875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5794,CDC Health,No,We,-1.1875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5797,Placebo,No,Yes,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5800,CDC Health,No,We,-1.203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5801,Placebo,No,Thank,-1.265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5803,CDC Health,No,Yes,-1.3046875,-2.9375,0.8365545588915281,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5804,CDC Health,No,Since,-1.2890625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5809,Placebo,No,Did,-1.2734375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5822,Placebo,No,We,-1.28125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5826,Placebo,No,Your,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5827,Placebo,No,Please,-1.2734375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5828,Placebo,No,Thank,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5829,Placebo,No,No,-1.265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5830,Placebo,No,Yes,-1.1796875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5956,Low Cash,Yes,[,-1.296875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5958,Low Cash,No,Response,-1.40625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5959,Low Cash,No,I,-1.515625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5960,Placebo,No,Thank,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5966,Low Cash,Yes,Hello,-1.3984375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5967,Low Cash,Yes,Yes,-1.3828125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5969,Low Cash,Yes,Please,-1.3984375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5970,Placebo,No,I,-1.25,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5971,Low Cash,Yes,Thank,-1.3359375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5988,CDC Health,Yes,Thank,-1.2890625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
5991,CDC Health,Yes,If,-1.1875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6003,High Cash,No,Thank,-1.46875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6005,High Cash,No,To,-1.3828125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6007,High Cash,No,Thank,-1.3203125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6028,CDC Health,No,Please,-1.1875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6029,CDC Health,Yes,Yes,-1.2890625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6082,Low Cash,No,The,-1.421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6096,Placebo,No,Your,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6098,Placebo,No,[,-1.1953125,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6135,Placebo,No,Yes,-1.234375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6140,Placebo,No,We,-1.2265625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6169,CDC Health,No,Yes,-1.3203125,-2.9375,0.8344068863691763,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6185,CDC Health,Yes,6,-1.265625,-3.140625,0.8670357598021707,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6191,Placebo,No,Please,-1.1875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6193,Placebo,No,Yes,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6196,Low Cash,Yes,Yes,-1.40625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6197,Low Cash,Yes,[,-1.3046875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6219,CDC Health,No,Your,-1.2890625,-3.03125,0.8509647055213694,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6233,CDC Health,No,Yes,-1.234375,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6246,Placebo,No,Have,-1.2421875,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6253,Low Cash,Yes,Yes,-1.5390625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6279,Low Cash,No,Thank,-1.4140625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6280,Low Cash,No,Yes,-1.40625,,,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
6282,Placebo,Yes,No,-1.1953125,-3.078125,0.8679338421303608,2026-04-23,duch_2023,llama,3.1,8B,iamraymondlow/Meta-Llama-3.1-8B-Reference-llama_8b_base_alpaca-826de008-00ea91ff,True,meta-llama/Meta-Llama-3.1-8B-Reference,alpaca,32,64,0.05,"q_proj,k_proj,v_proj,o_proj",6,8,1,8,0.0002,cosine,0.03,1.0,0.01,adamw_torch,bf16,2048,42,bf16,32,2048,1.0,1
